,author id,name,paper id
6743,127/9627,Wenjia Ruan,conf/asplos/RuanVLS14
6744,142/3200,Trilok Vyas,conf/asplos/RuanVLS14
6745,60/7006,Yujie Liu,conf/asplos/RuanVLS14
6746,67/6345,Michael F. Spear,conf/asplos/RuanVLS14
6747,72/2838,Olatunji Ruwase,conf/asplos/RuwaseKGM14
6748,59/5000,Michael A. Kozuch,conf/asplos/RuwaseKGM14
6749,g/PhillipBGibbons,Phillip B. Gibbons,conf/asplos/RuwaseKGM14
6750,65/4120,Todd C. Mowry,conf/asplos/RuwaseKGM14
6751,29/4909,Swarup Kumar Sahoo,conf/asplos/SahooCGA13
6752,03/2122,John Criswell,conf/asplos/SahooCGA13
6753,127/3058,Chase Geigle,conf/asplos/SahooCGA13
6754,78/4438,Vikram S. Adve,conf/asplos/SahooCGA13
6755,05/998,Nicolas Viennot,conf/asplos/ViennotNN13
6756,127/2977,Siddharth Nair,conf/asplos/ViennotNN13
6757,n/JasonNieh,Jason Nieh,conf/asplos/ViennotNN13
6758,10/4661-22,Wei Zhang 0022,conf/asplos/ZhangKLLS13
6759,54/8277,Marc de Kruijf,conf/asplos/ZhangKLLS13
6760,33/2805,Ang Li,conf/asplos/ZhangKLLS13
6761,31/5916-1,Shan Lu 0001,conf/asplos/ZhangKLLS13
6762,22/858,Karthikeyan Sankaralingam,conf/asplos/ZhangKLLS13
6763,31/11029,Baris Kasikci,conf/asplos/KasikciZC12
6764,44/6654,Cristian Zamfir,conf/asplos/KasikciZC12
6765,c/GeorgeCandea,George Candea,conf/asplos/KasikciZC12
6766,26/1498,Haris Volos 0001,conf/asplos/VolosTSL12
6767,67/7550,Andres Jaan Tack,conf/asplos/VolosTSL12
6768,s/MichaelMSwift,Michael M. Swift,conf/asplos/VolosTSL12
6769,31/5916-1,Shan Lu 0001,conf/asplos/VolosTSL12
6770,72/5851,Qi Gao,conf/asplos/GaoZCZQ11
6771,35/4073-5,Wenbin Zhang 0005,conf/asplos/GaoZCZQ11
6772,08/9135,Zhezhe Chen,conf/asplos/GaoZCZQ11
6773,47/3537,Mai Zheng,conf/asplos/GaoZCZQ11
6774,31/3488,Feng Qin,conf/asplos/GaoZCZQ11
6775,10/4661-22,Wei Zhang 0022,conf/asplos/ZhangLOSJLR11
6776,94/2026,Junghee Lim,conf/asplos/ZhangLOSJLR11
6777,53/9256,Ramya Olichandran,conf/asplos/ZhangLOSJLR11
6778,94/9256,Joel Scherpelz,conf/asplos/ZhangLOSJLR11
6779,73/8636,Guoliang Jin,conf/asplos/ZhangLOSJLR11
6780,31/5916-1,Shan Lu 0001,conf/asplos/ZhangLOSJLR11
6781,r/TWReps,Thomas W. Reps,conf/asplos/ZhangLOSJLR11
6782,84/1935,Sebastian Burckhardt,conf/asplos/BurckhardtKMN10
6783,47/7934,Pravesh Kothari,conf/asplos/BurckhardtKMN10
6784,95/6578,Madanlal Musuvathi,conf/asplos/BurckhardtKMN10
6785,57/1735,Santosh Nagarakatte,conf/asplos/BurckhardtKMN10
6786,31/7934,Dasarath Weeratunge,conf/asplos/WeeratungeZJ10
6787,95/3760-1,Xiangyu Zhang 0001,conf/asplos/WeeratungeZJ10
6788,j/SJagannathan,Suresh Jagannathan,conf/asplos/WeeratungeZJ10
6789,10/4661-22,Wei Zhang 0022,conf/asplos/ZhangSL10
6790,56/2576,Chong Sun,conf/asplos/ZhangSL10
6791,31/5916-1,Shan Lu 0001,conf/asplos/ZhangSL10
6792,07/3549,Martin Dimitrov,conf/asplos/DimitrovZ09
6793,91/3111,Huiyang Zhou,conf/asplos/DimitrovZ09
6794,03/6317,Soyeon Park,conf/asplos/ParkLZ09
6795,31/5916-1,Shan Lu 0001,conf/asplos/ParkLZ09
6796,99/2747-1,Yuanyuan Zhou 0001,conf/asplos/ParkLZ09
6797,c/MiguelCastro,Miguel Castro 0001,conf/asplos/CastroCM08
6798,35/6770,Manuel Costa,conf/asplos/CastroCM08
6799,99/1869,Jean-Philippe Martin,conf/asplos/CastroCM08
6800,31/5916-1,Shan Lu 0001,conf/asplos/LuPSZ08
6801,03/6317,Soyeon Park,conf/asplos/LuPSZ08
6802,58/4538,Eunsoo Seo,conf/asplos/LuPSZ08
6803,99/2747-1,Yuanyuan Zhou 0001,conf/asplos/LuPSZ08
6804,99/2941,Trishul M. Chilimbi,conf/asplos/ChilimbiG06
6805,46/1879,Vinod Ganapathy,conf/asplos/ChilimbiG06
6806,41/2867,Zhenmin Li,conf/asplos/LiTWLZZ06
6807,13/3957-1,Lin Tan 0001,conf/asplos/LiTWLZZ06
6808,67/2661,Xuanhui Wang,conf/asplos/LiTWLZZ06
6809,31/5916-1,Shan Lu 0001,conf/asplos/LiTWLZZ06
6810,99/2747-1,Yuanyuan Zhou 0001,conf/asplos/LiTWLZZ06
6811,z/ChengXiangZhai,Chengxiang Zhai,conf/asplos/LiTWLZZ06
6812,55/2128,Ziya Aral,conf/asplos/AralGS89
6813,65/6399,Ilya Gertner,conf/asplos/AralGS89
6814,06/5987,Greg Schaffer,conf/asplos/AralGS89
6815,32/3426,Thomas A. Cargill,conf/asplos/CargillL87
6816,37/2300,Bart N. Locanthi,conf/asplos/CargillL87
6817,75/6632-1,Mark Scott Johnson,conf/asplos/Johnson82
6818,65/27,Robert E. McLear,conf/asplos/McLearST82
6819,23/666,D. M. Scheibelhut,conf/asplos/McLearST82
6820,75/815,E. Tammaru,conf/asplos/McLearST82
6821,176/2001,Denise A. Baker,journals/ijhci/BakerBK20
6822,249/7092,Devin Burns,journals/ijhci/BakerBK20
6823,249/7235,Clair Kueny,journals/ijhci/BakerBK20
6824,239/8487,Kaihang Wu,journals/ijhci/WuLC20
6825,34/3258-5,Chunfeng Liu 0005,journals/ijhci/WuLC20
6826,89/2383,Rafael A. Calvo,journals/ijhci/WuLC20
6827,134/0029,Ahmad Zamzuri Mohamad Ali,journals/ijhci/AliH19
6828,244/2179,Anuar Hassan,journals/ijhci/AliH19
6829,260/7041,Jason O. Germany,journals/ijhci/GermanySA19
6830,260/6766,Philip Speranza,journals/ijhci/GermanySA19
6831,260/6742,Dan Anthony,journals/ijhci/GermanySA19
6832,162/8875,David G. Kidd,journals/ijhci/KiddR19
6833,126/5308,Ian J. Reagan,journals/ijhci/KiddR19
6834,234/8208,Danilo Magno Marchiori,journals/ijhci/MarchioriMR19
6835,234/8287,Emerson Wagner Mainardes,journals/ijhci/MarchioriMR19
6836,234/8346,Ricardo Gouveia Rodrigues,journals/ijhci/MarchioriMR19
6837,120/3809,Jingyun Wang,journals/ijhci/WangMH19
6838,56/1825,Takahiko Mendori,journals/ijhci/WangMH19
6839,19/2419,Tore Hoel,journals/ijhci/WangMH19
6840,167/2800,Michal Hochhauser,journals/ijhci/HochhauserGW15
6841,76/448,Eynat Gal,journals/ijhci/HochhauserGW15
6842,61/1585,Patrice L. Weiss,journals/ijhci/HochhauserGW15
6843,146/8494,Ralph H. Cullen,journals/ijhci/CullenDRF14
6844,146/8502,Chiu Shun Dan,journals/ijhci/CullenDRF14
6845,r/WendyARogers,Wendy A. Rogers,journals/ijhci/CullenDRF14
6846,23/3886,Arthur D. Fisk,journals/ijhci/CullenDRF14
6847,09/10094,Angelica B. Ortiz de Gortari,journals/ijhci/GortariG14
6848,83/6863,Mark D. Griffiths,journals/ijhci/GortariG14
6849,07/4602,Sharon McDonald,journals/ijhci/McDonaldZE13
6850,54/2465-3,Tingting Zhao 0003,journals/ijhci/McDonaldZE13
6851,89/4694,Helen M. Edwards,journals/ijhci/McDonaldZE13
6852,01/3691,Steve J. Westerman,journals/ijhci/WestermanSTG12
6853,42/11507,Samuel Shaerf,journals/ijhci/WestermanSTG12
6854,62/2530,Gareth C. Tuck,journals/ijhci/WestermanSTG12
6855,32/4676,Peter H. Gardner,journals/ijhci/WestermanSTG12
6856,59/2350,Torkil Clemmensen,journals/ijhci/Clemmensen11
6857,07/1016,Kathleen J. Price,journals/ijhci/PriceLFGSJ09
6858,73/1685,Min Lin,journals/ijhci/PriceLFGSJ09
6859,12/5575,Jinjuan Feng,journals/ijhci/PriceLFGSJ09
6860,57/3001,Rich Goldman,journals/ijhci/PriceLFGSJ09
6861,s/AndrewSears,Andrew Sears,journals/ijhci/PriceLFGSJ09
6862,j/JulieAJacko,Julie A. Jacko,journals/ijhci/PriceLFGSJ09
6863,72/2579,Pilsung Choe,journals/ijhci/ChoeKLLA06
6864,63/5400,Chulwoo Kim,journals/ijhci/ChoeKLLA06
6865,39/7177,Mark R. Lehto,journals/ijhci/ChoeKLLA06
6866,15/6190,Xinran Lehto,journals/ijhci/ChoeKLLA06
6867,33/440,Jan P. Allebach,journals/ijhci/ChoeKLLA06
6868,05/3960,Rune Thaarup Høegh,journals/ijhci/HoeghNOPS06
6869,80/4788,Christian Monrad Nielsen,journals/ijhci/HoeghNOPS06
6870,26/4556,Michael Overgaard,journals/ijhci/HoeghNOPS06
6871,31/4417,Michael Bach Pedersen,journals/ijhci/HoeghNOPS06
6872,37/1078,Jan Stage,journals/ijhci/HoeghNOPS06
6873,27/6297,Heidi Lam,journals/ijhci/LamKDA06
6874,k/ArthurEKirkpatrick,Arthur E. Kirkpatrick,journals/ijhci/LamKDA06
6875,70/6008,John Dill,journals/ijhci/LamKDA06
6876,a/MStellaAtkins,M. Stella Atkins,journals/ijhci/LamKDA06
6877,s/BShneiderman,Ben Shneiderman,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6878,f/GerhardFischer,Gerhard Fischer,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6879,c/MaryCzerwinski,Mary Czerwinski,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6880,r/MitchelResnick,Mitchel Resnick,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6881,54/1970,Brad A. Myers,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6882,85/4192,Linda Candy,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6883,69/723,Ernest A. Edmonds,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6884,35/507,Michael Eisenberg,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6885,95/3412,Elisa Giaccardi,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6886,74/6050,Thomas T. Hewett,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6887,43/6220,Pamela Jennings,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6888,39/4593,Bill Kules,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6889,38/3020,Kumiyo Nakakoji,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6890,n/JayFNunamaker,Jay F. Nunamaker Jr.,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6891,p/RandyFPausch,Randy F. Pausch,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6892,s/TedSelker,Ted Selker,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6893,67/5039,Elisabeth Sylvan,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6894,56/3708,Michael A. Terry,journals/ijhci/ShneidermanFCRMCEEGHJKNNPSST06
6895,s/KengSiau,Keng Siau,journals/ijhci/SiauM03
6896,98/4467,Jake Messersmith,journals/ijhci/SiauM03
6897,79/420,Chin-Jung Chao,journals/ijhci/ChaoS94
6898,s/GavrielSalvendy,Gavriel Salvendy,journals/ijhci/ChaoS94
6899,85/3305,Kazuo Tsuchiya,journals/ijhci/Tsuchiya91
6900,21/5521,Ying Chen,journals/ijseke/Chen21
6901,140/0391,Arpita Dutta,journals/ijseke/DuttaJM21
6902,177/3967,Amit Jha,journals/ijseke/DuttaJM21
6903,83/954,Rajib Mall,journals/ijseke/DuttaJM21
6904,26/10201,Zengyang Li,journals/ijseke/LiLLML20
6905,57/3505-1,Peng Liang 0001,journals/ijseke/LiLLML20
6906,235/0226,Dengwei Li,journals/ijseke/LiLLML20
6907,150/3125,Ran Mo,journals/ijseke/LiLLML20
6908,13/2692-10,Bing Li 0010,journals/ijseke/LiLLML20
6909,62/3741,Wonhong Nam,journals/ijseke/NamYK20
6910,274/9750,Haejin Yang,journals/ijseke/NamYK20
6911,73/1257,Hyunyoung Kil,journals/ijseke/NamYK20
6912,48/1549,Milena Vujosevic-Janicic,journals/ijseke/Vujosevic-Janicic20
6913,186/6586,Shikai Guo,journals/ijseke/GuoCLZL19
6914,22/6904-3,Rong Chen 0003,journals/ijseke/GuoCLZL19
6915,66/3387-14,Hui Li 0014,journals/ijseke/GuoCLZL19
6916,13/10437,Tianlun Zhang,journals/ijseke/GuoCLZL19
6917,93/7634,Yaqing Liu,journals/ijseke/GuoCLZL19
6918,08/4965,Abeer Hamdy,journals/ijseke/HamdyE19
6919,244/4992,Abdulrahman El-Laithy,journals/ijseke/HamdyE19
6920,66/3387-14,Hui Li 0014,journals/ijseke/LiGCGGH19
6921,236/9268,Guofeng Gao,journals/ijseke/LiGCGGH19
6922,22/6904-3,Rong Chen 0003,journals/ijseke/LiGCGGH19
6923,90/3741,Xin Ge,journals/ijseke/LiGCGGH19
6924,186/6586,Shikai Guo,journals/ijseke/LiGCGGH19
6925,150/1681,Li-Ying Hao,journals/ijseke/LiGCGGH19
6926,15/4777-1,Tao Zhang 0001,journals/ijseke/ZhangHLM19
6927,56/4439,Wenjun Hu,journals/ijseke/ZhangHLM19
6928,53/1565,Xiapu Luo,journals/ijseke/ZhangHLM19
6929,18/10062,Xiaobo Ma,journals/ijseke/ZhangHLM19
6930,65/2105,Yuan Zhao,journals/ijseke/ZhaoHC19
6931,156/1840,Tieke He,journals/ijseke/ZhaoHC19
6932,86/541-1,Zhenyu Chen 0001,journals/ijseke/ZhaoHC19
6933,77/4187,Wenjie Liu,journals/ijseke/LiuWCJ18
6934,62/3650,Shanshan Wang,journals/ijseke/LiuWCJ18
6935,24/1518-32,Xin Chen 0032,journals/ijseke/LiuWCJ18
6936,30/3790-1,He Jiang 0001,journals/ijseke/LiuWCJ18
6937,216/6142,C. K. Shriram,journals/ijseke/ShriramKN18
6938,158/5802,Muthukumaran Kasinathan,journals/ijseke/ShriramKN18
6939,158/5831,Lalita Bhanu Murthy Neti,journals/ijseke/ShriramKN18
6940,130/2272,Xiaozhen Xue,journals/ijseke/XueSN18
6941,217/2060,Sima Siami-Namini,journals/ijseke/XueSN18
6942,45/6830,Akbar Siami Namin,journals/ijseke/XueSN18
6943,181/2846,Hui Zhang,journals/ijseke/Hui17
6944,155/4366,Judith F. Islam,journals/ijseke/IslamMRS17
6945,37/10031,Manishankar Mondal,journals/ijseke/IslamMRS17
6946,03/5761,Chanchal K. Roy,journals/ijseke/IslamMRS17
6947,79/3635,Kevin A. Schneider,journals/ijseke/IslamMRS17
6948,30/3790-1,He Jiang 0001,journals/ijseke/JiangNZZR17
6949,180/9877,Najam Nazar,journals/ijseke/JiangNZZR17
6950,150/3481,Jingxuan Zhang,journals/ijseke/JiangNZZR17
6951,15/4777-1,Tao Zhang 0001,journals/ijseke/JiangNZZR17
6952,85/6484,Zhilei Ren,journals/ijseke/JiangNZZR17
6953,144/3274,Yulei Pang,journals/ijseke/PangXN17
6954,130/2272,Xiaozhen Xue,journals/ijseke/PangXN17
6955,45/6830,Akbar Siami Namin,journals/ijseke/PangXN17
6956,36/2728-10,Yu Zhou 0010,journals/ijseke/ZhouTCH17
6957,155/4352,Yanxiang Tong,journals/ijseke/ZhouTCH17
6958,28/4743,Taolue Chen,journals/ijseke/ZhouTCH17
6959,73/968,Jin Han,journals/ijseke/ZhouTCH17
6960,150/8375,Nachai Limsettho,journals/ijseke/LimsetthoHMM16
6961,57/4288,Hideaki Hata,journals/ijseke/LimsetthoHMM16
6962,41/2487,Akito Monden,journals/ijseke/LimsetthoHMM16
6963,73/942,Kenichi Matsumoto,journals/ijseke/LimsetthoHMM16
6964,01/2537-16,Jin Liu 0016,journals/ijseke/LiuTYYJMX16
6965,183/9135,Yiqiuzi Tian,journals/ijseke/LiuTYYJMX16
6966,89/2407,Xiao Yu,journals/ijseke/LiuTYYJMX16
6967,97/3485,Zijiang Yang,journals/ijseke/LiuTYYJMX16
6968,82/2706,Xiangyang Jia,journals/ijseke/LiuTYYJMX16
6969,35/6591,Chuanxiang Ma,journals/ijseke/LiuTYYJMX16
6970,83/2535,Zheng Xu,journals/ijseke/LiuTYYJMX16
6971,43/10220,Naresh Kumar Nagwani,journals/ijseke/NagwaniV16
6972,146/8483,Shrish Verma,journals/ijseke/NagwaniV16
6973,121/2493,Fernando de Castro Netto,journals/ijseke/NettoBA16
6974,36/2479,Márcio de Oliveira Barros,journals/ijseke/NettoBA16
6975,31/6278,Adriana C. F. Alvim,journals/ijseke/NettoBA16
6976,15/4777-1,Tao Zhang 0001,journals/ijseke/ZhangYLC16
6977,148/4264,Geunseok Yang,journals/ijseke/ZhangYLC16
6978,32/3534,Byungjeong Lee,journals/ijseke/ZhangYLC16
6979,11/6317,Alvin T. S. Chan,journals/ijseke/ZhangYLC16
6980,43/10220,Naresh Kumar Nagwani,journals/ijseke/NagwaniV14
6981,146/8483,Shrish Verma,journals/ijseke/NagwaniV14
6982,72/10392,Guo Xie,journals/ijseke/XieHTN14
6983,34/6545-1,Xinhong Hei 0001,journals/ijseke/XieHTN14
6984,12/3979,Sei Takahashi,journals/ijseke/XieHTN14
6985,54/5322,Hideo Nakamura,journals/ijseke/XieHTN14
6986,117/5637,Yi Miao,journals/ijseke/MiaoCLZZ13
6987,86/541-1,Zhenyu Chen 0001,journals/ijseke/MiaoCLZZ13
6988,85/9349,Sihan Li,journals/ijseke/MiaoCLZZ13
6989,96/175,Zhihong Zhao,journals/ijseke/MiaoCLZZ13
6990,06/3406,Yuming Zhou,journals/ijseke/MiaoCLZZ13
6991,87/734,Lei Zhao,journals/ijseke/ZhaoZWY13
6992,01/1844,Zhenyu Zhang,journals/ijseke/ZhaoZWY13
6993,01/1318,Lina Wang,journals/ijseke/ZhaoZWY13
6994,74/10363,Xiaodan Yin,journals/ijseke/ZhaoZWY13
6995,08/1310,Bernhard Peischl,journals/ijseke/PeischlRW12
6996,20/5675,Naveed Riaz,journals/ijseke/PeischlRW12
6997,w/FranzWotawa,Franz Wotawa,journals/ijseke/PeischlRW12
6998,70/5125,Xiaofeng Xu,journals/ijseke/XuDWG11
6999,28/7718,Vidroha Debroy,journals/ijseke/XuDWG11
7000,w/WEricWong,W. Eric Wong,journals/ijseke/XuDWG11
7001,56/2415,Donghui Guo,journals/ijseke/XuDWG11
7002,w/WEricWong,W. Eric Wong,journals/ijseke/WongQ09
7003,26/5083,Yu Qi,journals/ijseke/WongQ09
7004,34/4539,Stephen H. Edwards,journals/ijseke/EdwardsH07
7005,62/5012,Westley Haggard,journals/ijseke/EdwardsH07
7006,07/4012,Yuen-Tak Yu,journals/ijseke/YuTPC01
7007,64/2331,Sau-Fun Tang,journals/ijseke/YuTPC01
7008,67/1531,Pak-Lok Poon,journals/ijseke/YuTPC01
7009,88/612,Tsong Yueh Chen,journals/ijseke/YuTPC01
7010,p/DietmarPfahl,Dietmar Pfahl,journals/ijseke/PfahlL00
7011,04/2821,Karl Lebsanft,journals/ijseke/PfahlL00
7012,63/4434,Gerardo Canfora,journals/ijseke/CanforaLL99
7013,33/2785,Andrea De Lucia,journals/ijseke/CanforaLL99
7014,d/GiuseppeADiLucca,Giuseppe A. Di Lucca,journals/ijseke/CanforaLL99
7015,a/MAuguston,Mikhail Auguston,journals/ijseke/AugustonF96
7016,f/PeterFritzson,Peter Fritzson,journals/ijseke/AugustonF96
7017,t/JeffreyJPTsai,Jeffrey J. P. Tsai,journals/ijseke/TsaiBY96
7018,67/4042,Yao-Dong Bi,journals/ijseke/TsaiBY96
7019,23/85,Stephen J. H. Yang,journals/ijseke/TsaiBY96
7020,t/JeffreyJPTsai,Jeffrey J. P. Tsai,journals/ijseke/TsaiLN94
7021,90/4953,Alan Liu,journals/ijseke/TsaiLN94
7022,43/4053,Krishnakumar R. Nair,journals/ijseke/TsaiLN94
7023,294/4179,Pejman Manouchehri,journals/jcsc/ManouchehriGTM21
7024,120/9045,Reza Ghasemi,journals/jcsc/ManouchehriGTM21
7025,294/3831,Alireza Toloei,journals/jcsc/ManouchehriGTM21
7026,293/5434,Fazel Mohammadi,journals/jcsc/ManouchehriGTM21
7027,168/4558,Weibo Wang,journals/jcsc/WangWL21
7028,240/3883,Yonghao Wu,journals/jcsc/WangWL21
7029,29/4867,Yong Liu,journals/jcsc/WangWL21
7030,244/5866,Wenzhe Chen,journals/jcsc/ChenYX20
7031,286/7518,Jaifei Yao,journals/jcsc/ChenYX20
7032,90/4765,Tian Xia,journals/jcsc/ChenYX20
7033,264/3346,Shweta Sengar,journals/jcsc/SengarL20
7034,65/622,Xiaodong Liu,journals/jcsc/SengarL20
7035,74/3634,Juan Wang,journals/jcsc/WangS0H20
7036,39/478,Lijuan Sun,journals/jcsc/WangS0H20
7037,97/97-9,Jian Zhou 0009,journals/jcsc/WangS0H20
7038,65/8230-2,Chong Han 0002,journals/jcsc/WangS0H20
7039,59/8741,Rabeh Abbassi,journals/jcsc/AbbassiMSAC19
7040,158/0955,Sahbi Marrouchi,journals/jcsc/AbbassiMSAC19
7041,182/6142,Salem Saidi,journals/jcsc/AbbassiMSAC19
7042,238/9214,Abdelkader Abbassi,journals/jcsc/AbbassiMSAC19
7043,36/8740,Souad Chebbi,journals/jcsc/AbbassiMSAC19
7044,231/3615,Palanisamy Ramasamy,journals/jcsc/RamasamyKSAA18
7045,231/3596,Vijayakumar Krishnasamy,journals/jcsc/RamasamyKSAA18
7046,231/3612,Mohamed Ali Jagabar Sathik,journals/jcsc/RamasamyKSAA18
7047,231/3616,Ziad M. Ali,journals/jcsc/RamasamyKSAA18
7048,122/7464,Shady Hossam Eldeen Abdel Aleem,journals/jcsc/RamasamyKSAA18
7049,50/3409,Godpromesse Kenné,journals/jcsc/KenneSN17
7050,190/9758,Clotaire Thierry Sanjong,journals/jcsc/KenneSN17
7051,190/9621,Eustace Mbaka Nfah,journals/jcsc/KenneSN17
7052,29/5259,Jie Wang,journals/jcsc/WangL17
7053,94/5186,Jiwei Liu,journals/jcsc/WangL17
7054,25/3972,Feng Wu,journals/jcsc/WuX11
7055,04/5856,Ning Xu,journals/jcsc/WuX11
7056,84/5098,Chun-Ching Wang,journals/jcsc/WangLL06
7057,51/6433,Yih-Chuan Lin,journals/jcsc/WangLL06
7058,01/6972,Chi-Yin Lin,journals/jcsc/WangLL06
7059,294/5929,Debora I. Burin,journals/jcal/BurinGMM21
7060,294/5871,Federico M. González,journals/jcal/BurinGMM21
7061,294/5833,Magali Martínez,journals/jcal/BurinGMM21
7062,294/5899,Jonathan G. Marrujo,journals/jcal/BurinGMM21
7063,85/1420,Gwo-Jen Hwang,journals/jcal/HwangCSH21
7064,07/4293,Shao-Chen Chang,journals/jcal/HwangCSH21
7065,19/2062,Yanjie Song,journals/jcal/HwangCSH21
7066,289/3397,Min-Chuan Hsieh,journals/jcal/HwangCSH21
7067,92/7200,Ming-Puu Chen,journals/jcal/ChenLCTP20
7068,205/6375,Asta Y. Z. Lord,journals/jcal/ChenLCTP20
7069,205/6305,Yu-Yao Cheng,journals/jcal/ChenLCTP20
7070,205/6432,Ku-Chou Tai,journals/jcal/ChenLCTP20
7071,18/1600,Wen-Harn Pan,journals/jcal/ChenLCTP20
7072,242/0126,Lia M. Daniels,journals/jcal/DanielsB20
7073,261/3713,Okan Bulut,journals/jcal/DanielsB20
7074,157/2631,Feifei Han,journals/jcal/HanPE20
7075,41/5454,Abelardo Pardo,journals/jcal/HanPE20
7076,22/6847,Robert A. Ellis,journals/jcal/HanPE20
7077,86/2384,Yen-Teh Hsia,journals/jcal/HsiaJLL19
7078,45/6120,Bin Shyan Jong,journals/jcal/HsiaJLL19
7079,75/5291,Tsong-Wuu Lin,journals/jcal/HsiaJLL19
7080,238/8917,Ji-Yang Liao,journals/jcal/HsiaJLL19
7081,192/8217,Marta Koc-Januchta,journals/jcal/Koc-JanuchtaHEL19
7082,75/9148,Tim N. Höffler,journals/jcal/Koc-JanuchtaHEL19
7083,255/0637,Marc Eckhardt,journals/jcal/Koc-JanuchtaHEL19
7084,70/4387,Detlev Leutner,journals/jcal/Koc-JanuchtaHEL19
7085,238/9281,Hye Yeon Lee,journals/jcal/LeeL19
7086,204/3055,Alexandra List,journals/jcal/LeeL19
7087,86/10601,Karsten Krauskopf,journals/jcal/KrauskopfF18
7088,13/6151,Karin Forssell,journals/jcal/KrauskopfF18
7089,l/VictorCSLee,Victor C. S. Lee,journals/jcal/LeeYTWP18
7090,07/4012,Yuen-Tak Yu,journals/jcal/LeeYTWP18
7091,47/8925,Chung Man Tang,journals/jcal/LeeYTWP18
7092,28/2531,Tak-Lam Wong,journals/jcal/LeeYTWP18
7093,67/3327,Chung Keung Poon,journals/jcal/LeeYTWP18
7094,37/7059-1,Jan Schneider 0001,journals/jcal/Schneider-Barnes17
7095,26/8476,Dirk Börner,journals/jcal/Schneider-Barnes17
7096,74/5281,Peter van Rosmalen,journals/jcal/Schneider-Barnes17
7097,s/MarcusSpecht,Marcus Specht,journals/jcal/Schneider-Barnes17
7098,190/9838,V. Cevik,journals/jcal/CevikA16
7099,190/9753,A. Altun,journals/jcal/CevikA16
7100,159/4710,T.-H. Liang,journals/jcal/Liang15
7101,93/6789,L. Chen,journals/jcal/ChenZL14
7102,96/5166,R. Zhang,journals/jcal/ChenZL14
7103,15/869,C. Liu,journals/jcal/ChenZL14
7104,85/5404,Anastasios Karakostas,journals/jcal/KarakostasD11
7105,29/1217,Stavros N. Demetriadis,journals/jcal/KarakostasD11
7106,03/5197,Yao-Ting Sung,journals/jcal/SungHLC10
7107,19/4168,Huei-Tse Hou,journals/jcal/SungHLC10
7108,37/9369,C.-K. Liu,journals/jcal/SungHLC10
7109,36/2449,Kuo-En Chang,journals/jcal/SungHLC10
7110,47/4194,Mirweis Sangin,journals/jcal/SanginDRBM08
7111,03/4041,Pierre Dillenbourg,journals/jcal/SanginDRBM08
7112,68/4760,Cyril Rebetez,journals/jcal/SanginDRBM08
7113,35/5270,Mireille Bétrancourt,journals/jcal/SanginDRBM08
7114,68/770,Gaëlle Molinari,journals/jcal/SanginDRBM08
7115,04/3737,George Palaigeorgiou,journals/jcal/PalaigeorgiouDDT06
7116,61/2352,Theofanis Despotakis,journals/jcal/PalaigeorgiouDDT06
7117,29/1217,Stavros N. Demetriadis,journals/jcal/PalaigeorgiouDDT06
7118,03/3931,Ioannis A. Tsoukalas,journals/jcal/PalaigeorgiouDDT06
7119,24/1467,K. H. Wang,journals/jcal/WangWWH06
7120,89/432,Tzu-Hua Wang,journals/jcal/WangWWH06
7121,00/1686,W. L. Wang,journals/jcal/WangWWH06
7122,30/8836,S. C. Huang,journals/jcal/WangWWH06
7123,33/8831,Hanna Salovaara,journals/jcal/Salovaara05
7124,45/6120,Bin Shyan Jong,journals/jcal/JongLWC04
7125,75/5291,Tsong Wuu Lin,journals/jcal/JongLWC04
7126,61/3872,Yu Lung Wu,journals/jcal/JongLWC04
7127,44/5339,Te Yi Chan,journals/jcal/JongLWC04
7128,73/3844,Sue J. Waite,journals/jcal/Waite04
7129,57/2705,Carolyn Dowling,journals/jcal/Dowling02
7130,29/6120,Gwo-Dong Chen,journals/jcal/ChenOLL01
7131,90/2065,Kuo-Liang Ou,journals/jcal/ChenOLL01
7132,76/122,Chen-Chung Liu,journals/jcal/ChenOLL01
7133,16/64,Baw-Jhiune Liu,journals/jcal/ChenOLL01
7134,171/5109,Andrea Di Sorbo,journals/smr/SorboGVP21
7135,186/1073,Giovanni Grano,journals/smr/SorboGVP21
7136,38/2506,Corrado Aaron Visaggio,journals/smr/SorboGVP21
