,author id,name,paper id
5293,68/5471,Dawit Belete,conf/itc/PyronBBGRY02
5294,67/2,Jason Goertz,conf/itc/PyronBBGRY02
5295,43/2068,Ashutosh Razdan,conf/itc/PyronBBGRY02
5296,88/5133,Denise Younger,conf/itc/PyronBBGRY02
5297,07/5272,Bart Vermeulen,conf/itc/VermeulenWB02
5298,16/4035,Tom Waayers,conf/itc/VermeulenWB02
5299,37/6193,Sjaak Bakker,conf/itc/VermeulenWB02
5300,07/5272,Bart Vermeulen,conf/itc/VermeulenWG02
5301,16/4035,Tom Waayers,conf/itc/VermeulenWG02
5302,50/3395,Sandeep Kumar Goel,conf/itc/VermeulenWG02
5303,84/6155,Don Douglas Josephson,conf/itc/JosephsonPG01
5304,96/2115,Steve Poehhnan,conf/itc/JosephsonPG01
5305,01/6687,Vincent Govan,conf/itc/JosephsonPG01
5306,88/6661,Jongshin Shin,conf/itc/ShinYRA01
5307,90/3047,Xiaoming Yu,conf/itc/ShinYRA01
5308,13/6983,Elizabeth M. Rudnick,conf/itc/ShinYRA01
5309,76/5323,Miron Abramovici,conf/itc/ShinYRA01
5310,07/5272,Bart Vermeulen,conf/itc/VermeulenOB01
5311,97/5853,Steven Oostdijk,conf/itc/VermeulenOB01
5312,16/4440,Frank Bouwman,conf/itc/VermeulenOB01
5313,25/460,Farideh Golshan,conf/itc/Golshan00
5314,29/2416,Stephen Harrison,conf/itc/HarrisonCN00
5315,01/4802,Peter Collins,conf/itc/HarrisonCN00
5316,76/3507,Greg Noeninckx,conf/itc/HarrisonCN00
5317,18/4192,Richard H. Livengood,conf/itc/LivengoodM99
5318,76/3201,Donna Medeiros,conf/itc/LivengoodM99
5319,55/1412,Gert-Jan van Rootselaar,conf/itc/RootselaarV99
5320,07/5272,Bart Vermeulen,conf/itc/RootselaarV99
5321,20/3277,Timothy J. Wood,conf/itc/Wood99
5322,c/KwangTingCheng,Kwang-Ting Cheng,conf/itc/Cheng97
5323,79/1550,Young-Jun Kwon,conf/itc/KwonMH98
5324,34/4064,Ben Mathew,conf/itc/KwonMH98
5325,72/1630,Hong Hao,conf/itc/KwonMH98
5326,99/1971,Adrian Carbine,conf/itc/CarbineF97
5327,46/3228,Derek Feltham,conf/itc/CarbineF97
5328,96/5418,Yuhai Ma,conf/itc/MaS97
5329,15/2376,Wanchun Shi,conf/itc/MaS97
5330,12/4622,Carol Pyron,conf/itc/PyronPG97
5331,26/3718,Javier Prado,conf/itc/PyronPG97
5332,66/5782,James Golab,conf/itc/PyronPG97
5333,08/6904,Michel Renovell,conf/itc/RenovellB97
5334,22/4520,Yves Bertrand,conf/itc/RenovellB97
5335,86/5127,Steve Westfall,conf/itc/Westfall97
5336,74/2517,Wayne M. Needham,conf/itc/NeedhamG96
5337,54/5926,Naga Gollakota,conf/itc/NeedhamG96
5338,88/338,Scot Bullock,conf/itc/Bullock95
5339,72/1630,Hong Hao,conf/itc/HaoA95
5340,15/2652,Rick Avra,conf/itc/HaoA95
5341,08/1480,Madhuri Jarwala,conf/itc/JarwalaLH95
5342,35/6375,Duy Le,conf/itc/JarwalaLH95
5343,28/2637,Michael S. Heutmaker,conf/itc/JarwalaLH95
5344,23/7037,Marc E. Levitt,conf/itc/LevittNNGYJBP95
5345,73/5001,Srinivas Nori,conf/itc/LevittNNGYJBP95
5346,70/2302,Sridhar Narayanan,conf/itc/LevittNNGYJBP95
5347,40/2479,G. P. Grewal,conf/itc/LevittNNGYJBP95
5348,22/3851,Lynn Youngs,conf/itc/LevittNNGYJBP95
5349,93/2591,Anjali Jones,conf/itc/LevittNNGYJBP95
5350,31/1664,Greg Billus,conf/itc/LevittNNGYJBP95
5351,91/6263,Siva Paramanandam,conf/itc/LevittNNGYJBP95
5352,40/4858,Benoît R. Veillette,conf/itc/VeilletteR95
5353,02/2280,Gordon W. Roberts,conf/itc/VeilletteR95
5354,02/4124,Jen-Tien Yen,conf/itc/YenSMWE95
5355,82/4040,Marie Sullivan,conf/itc/YenSMWE95
5356,19/6688,Carlos Montemayor,conf/itc/YenSMWE95
5357,78/5282,Pete Wilson,conf/itc/YenSMWE95
5358,20/6132,Richard Evers,conf/itc/YenSMWE95
5359,79/3348,Dilip K. Bhavsar,conf/itc/BhavsarE94
5360,03/3705,John H. Edmondson,conf/itc/BhavsarE94
5361,53/2037,Kalon Holdbrook,conf/itc/HoldbrookJMPRW94
5362,21/2809,Sunil Joshi,conf/itc/HoldbrookJMPRW94
5363,91/5577,Samir Mitra,conf/itc/HoldbrookJMPRW94
5364,96/5830,Joe Petolino,conf/itc/HoldbrookJMPRW94
5365,50/2196,Renu Raman,conf/itc/HoldbrookJMPRW94
5366,23/4696,Michelle Wong,conf/itc/HoldbrookJMPRW94
5367,91/2994,Jerry Katz,conf/itc/Katz94
5368,18/5330,Donald L. Wheater,conf/itc/WheaterNML94
5369,35/5717,Phil Nigh,conf/itc/WheaterNML94
5370,68/5091,Jeanne Trinko Mechler,conf/itc/WheaterNML94
5371,58/2514,Luke Lacroix,conf/itc/WheaterNML94
5372,65/5450,Chryssa Dislis,conf/itc/DislisDA93
5373,45/3072,J. H. Dick,conf/itc/DislisDA93
5374,14/2750,Anthony P. Ambler,conf/itc/DislisDA93
5375,03/3512,Ilene Burnstein,conf/itc/BurnsteinJMTGL92
5376,15/2941,Nitya Jani,conf/itc/BurnsteinJMTGL92
5377,31/3098,Steve Mannina,conf/itc/BurnsteinJMTGL92
5378,30/2815,Joe Tamsevicius,conf/itc/BurnsteinJMTGL92
5379,72/4807,Michael Goldshteyn,conf/itc/BurnsteinJMTGL92
5380,33/3454,Louis Lendi,conf/itc/BurnsteinJMTGL92
5381,38/5138,Gaspare Pantano,conf/itc/PantanoR92
5382,02/5749,Dave Rolince,conf/itc/PantanoR92
5383,56/6139,M. Marzouki,conf/itc/MarzoukiLC91
5384,90/1883,J. Laurent,conf/itc/MarzoukiLC91
5385,09/6431,Bernard Courtois,conf/itc/MarzoukiLC91
5386,61/1658,Frans P. M. Beenker,conf/itc/BeenkerDSS89
5387,63/1473,Rob Dekker,conf/itc/BeenkerDSS89
5388,05/3410,Rudi Stans,conf/itc/BeenkerDSS89
5389,48/223,Max van der Star,conf/itc/BeenkerDSS89
5390,e/RolfErnst,Rolf Ernst,conf/itc/ErnstSJ89
5391,53/3710,S. Sutarwala,conf/itc/ErnstSJ89
5392,61/2731,J.-Y. Jou,conf/itc/ErnstSJ89
5393,69/2218,William R. Mann,conf/itc/Mann89
5394,64/6257,Hyoung B. Min,conf/itc/MinR89
5395,02/4294,William A. Rogers,conf/itc/MinR89
5396,14/2338,Bulent I. Dervisoglu,conf/itc/Dervisoglu88
5397,51/3032,Steve Grennan,conf/itc/Grennan88
5398,91/5758,Donald H. Merliho,conf/itc/MerlihoH88
5399,34/5302,John Hadjilogiou,conf/itc/MerlihoH88
5400,41/4722,Cristopher Merritt,conf/itc/Merritt88
5401,50/1634,Mike Ricchetti,conf/itc/RicchettiH88
5402,59/4844,John Hoglund,conf/itc/RicchettiH88
5403,78/3814,William W. Bust,conf/itc/BustDK86
5404,28/4754,Charles R. Darst,conf/itc/BustDK86
5405,83/3610,Gregory G. Krysl,conf/itc/BustDK86
5406,60/449,Vladimir Cherkassky,conf/itc/CherkasskyK86
5407,51/5568,Larry L. Kinney,conf/itc/CherkasskyK86
5408,96/6200,Mike Fabish,conf/itc/Fabish86
5409,00/2974,Takashi Hidai,conf/itc/HidaiMT86
5410,56/3706,Toshi Matsumoto,conf/itc/HidaiMT86
5411,29/2372,Fumiro Tsuruda,conf/itc/HidaiMT86
5412,81/2119,J. S. R. Subrahmanyam,conf/itc/SubrahmanyamC86
5413,08/2465,P. Pal Chaudhuri,conf/itc/SubrahmanyamC86
5414,61/5373,D. L. Tao,conf/itc/TaoHL86
5415,61/3021,Carlos R. P. Hartmann,conf/itc/TaoHL86
5416,50/3584,Parag K. Lala,conf/itc/TaoHL86
5417,04/4109,Sherri Klosterman,conf/itc/Klosterman85
5418,60/1285,S. Daniel Lee,conf/itc/LeeL85
5419,73/6123,Lisa Deerr Li,conf/itc/LeeL85
5420,91/912,Raoul Velazco,conf/itc/VelazcoZK85
5421,14/6000,Haissam Ziade,conf/itc/VelazcoZK85
5422,40/277,E. Kolokithas,conf/itc/VelazcoZK85
5423,32/5839,Ramaswamy Balasubramaniam,conf/itc/BalasubramaniamF84
5424,40/344,Peretz Feder,conf/itc/BalasubramaniamF84
5425,70/3982,Peter Hansen,conf/itc/Hansen84
5426,60/1285,S. Daniel Lee,conf/itc/LeeM84
5427,69/3100,Tom Middleton,conf/itc/LeeM84
5428,256/2416,V. S. Vineesh,journals/tcad/VineeshKSSFS21
5429,122/2136-1,Binod Kumar 0001,journals/tcad/VineeshKSSFS21
5430,256/2389,Rushikesh Shinde,journals/tcad/VineeshKSSFS21
5431,04/3101,Neelam Sharma,journals/tcad/VineeshKSSFS21
5432,56/1768,Masahiro Fujita,journals/tcad/VineeshKSSFS21
5433,31/4795,Virendra Singh,journals/tcad/VineeshKSSFS21
5434,16/5662,Amr G. Wassal,journals/tcad/WassalIA21
5435,36/10674-7,Ahmed M. Ibrahim,journals/tcad/WassalIA21
5436,283/8602,Ayman AboElHassan,journals/tcad/WassalIA21
5437,179/2891,Siamack BeigMohammadi,journals/tcad/BeigMohammadiA20
5438,69/5664,Bijan Alizadeh,journals/tcad/BeigMohammadiA20
5439,155/4842,Shuo-Han Chen,journals/tcad/ChenCCWS20
5440,35/8471,Tseng-Yi Chen,journals/tcad/ChenCCWS20
5441,49/2395,Yuan-Hao Chang 0001,journals/tcad/ChenCCWS20
5442,25/1656,Hsin-Wen Wei,journals/tcad/ChenCCWS20
5443,16/5006,Wei-Kuan Shih,journals/tcad/ChenCCWS20
5444,198/4404,Ding Deng,journals/tcad/DengWG20
5445,46/8559,Yaohua Wang,journals/tcad/DengWG20
5446,73/1810-3,Yang Guo 0003,journals/tcad/DengWG20
5447,186/7516-4,Nikhil Kumar Singh 0004,journals/tcad/SinghS20
5448,88/6031,Indranil Saha,journals/tcad/SinghS20
5449,207/3982,Neil Veira,journals/tcad/VeiraPV20
5450,85/11156,Zissis Poulos,journals/tcad/VeiraPV20
5451,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/VeiraPV20
5452,163/3574,Keith A. Campbell,journals/tcad/CampbellLHYGRMC19
5453,99/2234,David Lin,journals/tcad/CampbellLHYGRMC19
5454,180/3631,Leon He,journals/tcad/CampbellLHYGRMC19
5455,71/3668,Liwei Yang,journals/tcad/CampbellLHYGRMC19
5456,31/7601,Swathi T. Gurumani,journals/tcad/CampbellLHYGRMC19
5457,27/5122,Kyle Rupnow,journals/tcad/CampbellLHYGRMC19
5458,30/4561,Subhasish Mitra,journals/tcad/CampbellLHYGRMC19
5459,37/1234,Deming Chen,journals/tcad/CampbellLHYGRMC19
5460,58/4223,Yun Cheng,journals/tcad/ChengL0019
5461,70/576,Huawei Li,journals/tcad/ChengL0019
5462,94/3104-1,Ying Wang 0001,journals/tcad/ChengL0019
5463,37/5372-1,Xiaowei Li 0001,journals/tcad/ChengL0019
5464,224/8760,Mustafa Efendioglu,journals/tcad/EfendiogluSK19
5465,59/3602-1,Alper Sen 0001,journals/tcad/EfendiogluSK19
5466,174/8669,Yavuz Köroglu,journals/tcad/EfendiogluSK19
5467,70/1726-4,Meng Li 0004,journals/tcad/LiSMZYJP19
5468,173/7144,Kaveh Shamsi,journals/tcad/LiSMZYJP19
5469,177/5203,Travis Meade,journals/tcad/LiSMZYJP19
5470,75/6680,Zheng Zhao,journals/tcad/LiSMZYJP19
5471,28/4556-1,Bei Yu 0001,journals/tcad/LiSMZYJP19
5472,34/756,Yier Jin,journals/tcad/LiSMZYJP19
5473,p/DavidZhigangPan,David Z. Pan,journals/tcad/LiSMZYJP19
5474,67/6649-3,Yi Wang 0003,journals/tcad/WangHYL19
5475,234/2374,Jiangfan Huang,journals/tcad/WangHYL19
5476,62/5839-18,Jing Yang 0018,journals/tcad/WangHYL19
5477,75/4601,Tao Li,journals/tcad/WangHYL19
5478,58/4223,Yun Cheng,journals/tcad/ChengLWSLL18
5479,70/576,Huawei Li,journals/tcad/ChengLWSLL18
5480,94/3104-1,Ying Wang 0001,journals/tcad/ChengLWSLL18
5481,80/2939,Haihua Shen,journals/tcad/ChengLWSLL18
5482,58/2670-18,Bo Liu 0018,journals/tcad/ChengLWSLL18
5483,37/5372-1,Xiaowei Li 0001,journals/tcad/ChengLWSLL18
5484,32/598,Cheng Ji,journals/tcad/JiCWSX18
5485,78/2863,Li-Pin Chang,journals/tcad/JiCWSX18
5486,45/3158-6,Chao Wu 0006,journals/tcad/JiCWSX18
5487,09/6041,Liang Shi,journals/tcad/JiCWSX18
5488,x/ChunJasonXue,Chun Jason Xue,journals/tcad/JiCWSX18
5489,140/1637,Szymon Szczesny,journals/tcad/Szczesny18
5490,65/10773,Jeffrey Goeders,journals/tcad/GoedersW17
5491,w/StevenJEWilton,Steven J. E. Wilton,journals/tcad/GoedersW17
5492,44/1356-2,Min Huang 0002,journals/tcad/HuangLQWS16
5493,28/2621,Zhaoqing Liu,journals/tcad/HuangLQWS16
5494,64/10696,Liyan Qiao,journals/tcad/HuangLQWS16
5495,67/6649-3,Yi Wang 0003,journals/tcad/HuangLQWS16
5496,08/6845,Zili Shao,journals/tcad/HuangLQWS16
5497,151/6200,Debao Wei,journals/tcad/WeiDZQP16
5498,151/6198,Libao Deng,journals/tcad/WeiDZQP16
5499,21/1048,Peng Zhang,journals/tcad/WeiDZQP16
5500,64/10696,Liyan Qiao,journals/tcad/WeiDZQP16
5501,91/988,Xiyuan Peng,journals/tcad/WeiDZQP16
5502,67/398-1,Qi Guo 0001,journals/tcad/GuoCCWCHC14
5503,60/419,Tianshi Chen,journals/tcad/GuoCCWCHC14
5504,48/474,Yunji Chen,journals/tcad/GuoCCWCHC14
5505,06/2293-22,Rui Wang 0022,journals/tcad/GuoCCWCHC14
5506,72/5816,Huanhuan Chen,journals/tcad/GuoCCWCHC14
5507,75/5125,Weiwu Hu,journals/tcad/GuoCCWCHC14
5508,14/2048-1,Guoliang Chen 0001,journals/tcad/GuoCCWCHC14
5509,82/0,Min Li,journals/tcad/LiD14
5510,67/2433,Azadeh Davoodi,journals/tcad/LiD14
5511,84/5252,Hratch Mangassarian,journals/tcad/MangassarianLV14
5512,94/8188,Bao Le,journals/tcad/MangassarianLV14
5513,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/MangassarianLV14
5514,67/6649-3,Yi Wang 0003,journals/tcad/WangHSCBD14
5515,44/1356-2,Min Huang 0002,journals/tcad/WangHSCBD14
5516,08/6845,Zili Shao,journals/tcad/WangHSCBD14
5517,96/5079,Henry C. B. Chan,journals/tcad/WangHSCBD14
5518,67/2324,Luis Angel D. Bathen,journals/tcad/WangHSCBD14
5519,d/NikilDDutt,Nikil D. Dutt,journals/tcad/WangHSCBD14
5520,35/1878,Brian Keng,journals/tcad/KengV13
5521,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/KengV13
5522,18/243,Srobona Mitra,journals/tcad/MitraBDGK13
5523,43/1989,Ansuman Banerjee,journals/tcad/MitraBDGK13
5524,39/2452,Pallab Dasgupta,journals/tcad/MitraBDGK13
5525,03/4874,Priyankar Ghosh,journals/tcad/MitraBDGK13
5526,12/5804,Harish Kumar,journals/tcad/MitraBDGK13
5527,10/1634-1,Hoang Minh Le 0001,journals/tcad/LeGD12
5528,68/758,Daniel Große,journals/tcad/LeGD12
5529,d/RolfDrechsler,Rolf Drechsler,journals/tcad/LeGD12
5530,78/7356-1,Subhankar Mukherjee 0001,journals/tcad/MukherjeeD12a
5531,39/2452,Pallab Dasgupta,journals/tcad/MukherjeeD12a
5532,18/5332,Joon-Sung Yang,journals/tcad/YangT12
5533,69/6648,Nur A. Touba,journals/tcad/YangT12
5534,33/3406,Lijuan Luo,journals/tcad/LuoYMWS11
5535,19/1877,Tan Yan,journals/tcad/LuoYMWS11
5536,m/QiangMa2,Qiang Ma 0002,journals/tcad/LuoYMWS11
5537,w/MartinDFWong,Martin D. F. Wong,journals/tcad/LuoYMWS11
5538,77/6498,Toshiyuki Shibuya,journals/tcad/LuoYMWS11
5539,03/139,Yibin Chen,journals/tcad/ChenSMV10
5540,s/SeanSafarpour,Sean Safarpour,journals/tcad/ChenSMV10
5541,s/JoaoPMarquesSilva,João Marques-Silva 0001,journals/tcad/ChenSMV10
5542,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/ChenSMV10
5543,35/1878,Brian Keng,journals/tcad/KengSV10
5544,s/SeanSafarpour,Sean Safarpour,journals/tcad/KengSV10
5545,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/KengSV10
5546,38/1012,Ehab Anis Daoud,journals/tcad/DaoudN09
5547,20/5950,Nicola Nicolici,journals/tcad/DaoudN09
5548,18/3486,Tai-Ying Jiang,journals/tcad/JiangLJ09
5549,74/3882,Chien-Nan Jimmy Liu,journals/tcad/JiangLJ09
5550,26/5117,Jing-Yang Jou,journals/tcad/JiangLJ09
5551,39/2010,Ho Fai Ko,journals/tcad/KoN09
5552,20/5950,Nicola Nicolici,journals/tcad/KoN09
5553,15/4571,Sung-Boem Park,journals/tcad/ParkHM09
5554,47/10852,Ted Hong,journals/tcad/ParkHM09
5555,30/4561,Subhasish Mitra,journals/tcad/ParkHM09
5556,s/SeanSafarpour,Sean Safarpour,journals/tcad/SafarpourV09
5557,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/SafarpourV09
5558,18/5879,Omid Sarbishei,journals/tcad/SarbisheiTAF09
5559,62/5271,Mahmoud Tabandeh,journals/tcad/SarbisheiTAF09
5560,69/5664,Bijan Alizadeh,journals/tcad/SarbisheiTAF09
5561,56/1768,Masahiro Fujita,journals/tcad/SarbisheiTAF09
5562,20/4776,Görschwin Fey,journals/tcad/FeySBD08
5563,99/5452,Stefan Staber,journals/tcad/FeySBD08
5564,80/1300,Roderick Bloem,journals/tcad/FeySBD08
5565,d/RolfDrechsler,Rolf Drechsler,journals/tcad/FeySBD08
5566,81/5882,Kai-Hui Chang,journals/tcad/ChangBM07
5567,51/4859,Valeria Bertacco,journals/tcad/ChangBM07
5568,m/IgorLMarkov,Igor L. Markov,journals/tcad/ChangBM07
5569,17/2247,Kai Yang,journals/tcad/YangC07
5570,c/KwangTingCheng,Kwang-Ting Cheng,journals/tcad/YangC07
5571,75/3840-1,Alexander Smith 0001,journals/tcad/SmithVAV05
5572,v/AndreasGVeneris,Andreas G. Veneris,journals/tcad/SmithVAV05
5573,83/3674,Moayad Fahim Ali,journals/tcad/SmithVAV05
5574,08/5858,Anastasios Viglas,journals/tcad/SmithVAV05
5575,61/3778,Patrick H. Madden,journals/tcad/Madden02
5576,k/FarinazKoushanfar,Farinaz Koushanfar,journals/tcad/KoushanfarKHPP01
5577,81/4627,Darko Kirovski,journals/tcad/KoushanfarKHPP01
5578,60/5944,Inki Hong,journals/tcad/KoushanfarKHPP01
5579,p/MiodragPotkonjak,Miodrag Potkonjak,journals/tcad/KoushanfarKHPP01
5580,73/197,Marios C. Papaefthymiou,journals/tcad/KoushanfarKHPP01
5581,58/5593,Peter Meuris,journals/tcad/MeurisSM01
5582,77/3343,Wim Schoenmaker,journals/tcad/MeurisSM01
5583,67/4741,Wim Magnus,journals/tcad/MeurisSM01
5584,92/3479,Akio Koyama,journals/tcad/KoyamaUAKT00
5585,71/2358,Makio Uchida,journals/tcad/KoyamaUAKT00
5586,29/4028,Tatsuhiro Aida,journals/tcad/KoyamaUAKT00
5587,87/2411,Jun&apos;ya Kudo,journals/tcad/KoyamaUAKT00
5588,57/3179,Masatoshi Tsuge,journals/tcad/KoyamaUAKT00
5589,81/4627,Darko Kirovski,journals/tcad/KirovskiPG99
5590,p/MiodragPotkonjak,Miodrag Potkonjak,journals/tcad/KirovskiPG99
5591,60/5779,Lisa M. Guerra,journals/tcad/KirovskiPG99
5592,00/1460,Maria C. Bernardo,journals/tcad/BernardoBLNSW92
5593,59/4247,Robert J. Buck,journals/tcad/BernardoBLNSW92
5594,52/3174,Lihsin Liu,journals/tcad/BernardoBLNSW92
5595,47/4599,William A. Nazaret,journals/tcad/BernardoBLNSW92
5596,18/5831,Jerome Sacks,journals/tcad/BernardoBLNSW92
5597,10/798,William J. Welch,journals/tcad/BernardoBLNSW92
5598,88/6153,Yeong-Yil Yang,journals/tcad/YangK92
5599,30/2681,Chong-Min Kyung,journals/tcad/YangK92
5600,68/1626,Josef F. Burgler,journals/tcad/BurglerCF91
5601,89/1191,William M. Coughran Jr.,journals/tcad/BurglerCF91
5602,f/WolfgangFichtner,Wolfgang Fichtner,journals/tcad/BurglerCF91
5603,14/2338,Bulent I. Dervisoglu,journals/tcad/Dervisoglu90
5604,40/926,Amir Alon,journals/tcad/AlonA88
5605,a/UriMAscher,Uri M. Ascher,journals/tcad/AlonA88
5606,74/3749,Alessandro Forghieri,journals/tcad/ForghieriGCGRB88
5607,85/3596,Roberto Guerrieri,journals/tcad/ForghieriGCGRB88
5608,08/6110,Paolo Ciampolini,journals/tcad/ForghieriGCGRB88
5609,81/752,Antonio Gnudi,journals/tcad/ForghieriGCGRB88
5610,15/32,Massimo Rudan,journals/tcad/ForghieriGCGRB88
5611,91/461,Giorgio Baccarani,journals/tcad/ForghieriGCGRB88
5612,58/5421,W. Maes,journals/tcad/MaesMD86
5613,26/528,Kristin M. De Meyer,journals/tcad/MaesMD86
5614,32/2798,Luc H. Dupas,journals/tcad/MaesMD86
5615,04/2377,Hugo De Man,journals/tcad/ManBMC85
5616,32/880,Ivo Bolsens,journals/tcad/ManBMC85
5617,82/7038,E. Vanden Meersch,journals/tcad/ManBMC85
5618,68/6850,Johan Van Cleynenbreugel,journals/tcad/ManBMC85
5619,72/3013,Bernd Meinerzhagen,journals/tcad/MeinerzhagenDE85
5620,67/6354,Heinz K. Dirks,journals/tcad/MeinerzhagenDE85
5621,27/1721,Walter L. Engl,journals/tcad/MeinerzhagenDE85
5622,164/3309,Keke Gai,journals/tc/GaiQZ21
5623,q/XiaoQin,Xiao Qin 0001,journals/tc/GaiQZ21
5624,26/2546,Liehuang Zhu,journals/tc/GaiQZ21
5625,137/9159,Farimah Farahmandi,journals/tc/FarahmandiM19
5626,m/PrabhatMishra,Prabhat Mishra 0001,journals/tc/FarahmandiM19
5627,155/4842,Shuo-Han Chen,journals/tc/ChenCLWS18
5628,49/2395,Yuan-Hao Chang 0001,journals/tc/ChenCLWS18
5629,196/3033,Yu-Pei Liang,journals/tc/ChenCLWS18
5630,25/1656,Hsin-Wen Wei,journals/tc/ChenCLWS18
5631,16/5006,Wei-Kuan Shih,journals/tc/ChenCLWS18
5632,146/1509,Inhyuk Choi,journals/tc/ChoiOLK18
5633,156/1407,Hyunggoy Oh,journals/tc/ChoiOLK18
5634,87/906,Young-Woo Lee,journals/tc/ChoiOLK18
5635,95/3570,Sungho Kang,journals/tc/ChoiOLK18
5636,26/7685,Kanchan Manna,journals/tc/MannaMCS18
5637,116/4688,Priyajit Mukherjee,journals/tc/MannaMCS18
5638,73/4815,Santanu Chattopadhyay,journals/tc/MannaMCS18
5639,01/5135-1,Indranil Sengupta 0001,journals/tc/MannaMCS18
5640,156/1407,Hyunggoy Oh,journals/tc/OhCK17
5641,146/1509,Inhyuk Choi,journals/tc/OhCK17
5642,95/3570,Sungho Kang,journals/tc/OhCK17
5643,156/1407,Hyunggoy Oh,journals/tc/OhHCK17
5644,13/2891,Taewoo Han,journals/tc/OhHCK17
5645,146/1509,Inhyuk Choi,journals/tc/OhHCK17
5646,95/3570,Sungho Kang,journals/tc/OhHCK17
5647,80/609,Boyang Du,journals/tc/DuRSPPLE16
5648,r/MatteoSonzaReorda,Matteo Sonza Reorda,journals/tc/DuRSPPLE16
5649,66/3508,Luca Sterpone,journals/tc/DuRSPPLE16
5650,135/0013,Luis Parra,journals/tc/DuRSPPLE16
5651,77/270,Marta Portela-García,journals/tc/DuRSPPLE16
5652,88/1638,Almudena Lindoso,journals/tc/DuRSPPLE16
5653,e/LuisEntrena,Luis Entrena,journals/tc/DuRSPPLE16
5654,21/1909,Weihua Zhang,journals/tc/ZhangYWDC16
5655,166/9802,Shiqiang Yu,journals/tc/ZhangYWDC16
5656,95/3433,Haojun Wang,journals/tc/ZhangYWDC16
5657,154/3429,Zhuofang Dai,journals/tc/ZhangYWDC16
5658,31/6601-1,Haibo Chen 0001,journals/tc/ZhangYWDC16
5659,69/5664,Bijan Alizadeh,journals/tc/AlizadehBK15
5660,137/8818,Payman Behnam,journals/tc/AlizadehBK15
5661,48/11070,Somayeh Sadeghi Kohan,journals/tc/AlizadehBK15
5662,95/4735,Dayong Ye,journals/tc/YeZ15
5663,52/1742,Minjie Zhang,journals/tc/YeZ15
5664,132/8083,Zhenzhe Zheng,journals/tc/ZhengGWC15
5665,116/4583,Yang Gui,journals/tc/ZhengGWC15
5666,07/6378-6,Fan Wu 0006,journals/tc/ZhengGWC15
5667,51/1742,Guihai Chen,journals/tc/ZhengGWC15
5668,z/ZibinZheng,Zibin Zheng,journals/tc/ZhengL15
5669,l/MichaelRLyu,Michael R. Lyu,journals/tc/ZhengL15
5670,66/6320-9,Qi Chen 0009,journals/tc/ChenLX14
5671,15/2288,Cheng Liu,journals/tc/ChenLX14
5672,39/3878,Zhen Xiao,journals/tc/ChenLX14
5673,61/508,Mohammad Hossein Neishaburi,journals/tc/NeishaburiZ14
5674,75/1586,Zeljko Zilic,journals/tc/NeishaburiZ14
5675,48/474,Yunji Chen,journals/tc/ChenCLLYSH13
5676,60/419,Tianshi Chen,journals/tc/ChenCLLYSH13
5677,92/5001-1,Ling Li 0001,journals/tc/ChenCLLYSH13
5678,13/7007,Lei Li,journals/tc/ChenCLLYSH13
5679,05/3933,Liang Yang,journals/tc/ChenCLLYSH13
5680,46/7556,Menghao Su,journals/tc/ChenCLLYSH13
5681,75/5125,Weiwu Hu,journals/tc/ChenCLLYSH13
5682,99/3477-6,Xinxin Liu 0006,journals/tc/LiuZY013
5683,03/3520-1,Han Zhao 0001,journals/tc/LiuZY013
5684,44/1152-6,Xin Yang 0006,journals/tc/LiuZY013
5685,07/6728-1,Xiaolin Li 0001,journals/tc/LiuZY013
5686,39/2010,Ho Fai Ko,journals/tc/KoN12
5687,20/5950,Nicola Nicolici,journals/tc/KoN12
5688,23/1907,Chi-Neng Wen,journals/tc/WenCCC12
5689,39/1062,Shu-Hsuan Chou,journals/tc/WenCCC12
5690,04/6670,Chien-Chih Chen,journals/tc/WenCCC12
5691,90/6680,Tien-Fu Chen,journals/tc/WenCCC12
5692,65/1773,Yuan-Ho Chen,journals/tvlsi/ChenC12
5693,24/3845,Tsin-Yuan Chang,journals/tvlsi/ChenC12
5694,60/7445,Marcel Gort,journals/tvlsi/GortPKAHWY12
5695,62/5366,Flavio M. de Paula,journals/tvlsi/GortPKAHWY12
5696,43/8002,Johnny J. W. Kuan,journals/tvlsi/GortPKAHWY12
5697,a/TorMAamodt,Tor M. Aamodt,journals/tvlsi/GortPKAHWY12
5698,01/2712,Alan J. Hu,journals/tvlsi/GortPKAHWY12
5699,w/StevenJEWilton,Steven J. E. Wilton,journals/tvlsi/GortPKAHWY12
5700,51/2890,Jin Yang,journals/tvlsi/GortPKAHWY12
5701,91/620,Duo Liu,journals/tvlsi/LiuWQSG12
5702,67/6649-3,Yi Wang 0003,journals/tvlsi/LiuWQSG12
5703,49/7790,Zhiwei Qin,journals/tvlsi/LiuWQSG12
5704,08/6845,Zili Shao,journals/tvlsi/LiuWQSG12
5705,04/606,Yong Guan,journals/tvlsi/LiuWQSG12
5706,81/6653,Maurice Meijer,journals/tvlsi/MeijerG12
5707,44/4622,José Pineda de Gyvez,journals/tvlsi/MeijerG12
